anchor_date,actual_snapshot_date,raw_symbol,canonical_symbol,format
2023-06-15,2023-06-15,TATACONSUM.NS,TATACONSUM.NS,classic
2023-06-15,2023-06-15,COLPAL.NS,COLPAL.NS,classic
2023-06-15,2023-06-15,INDUSINDBK.NS,INDUSINDBK.NS,classic
2023-06-15,2023-06-15,HINDUNILVR.NS,HINDUNILVR.NS,classic
2023-06-15,2023-06-15,FEDERALBNK.NS,FEDERALBNK.NS,classic
2023-06-15,2023-06-15,ICICIPRULI.NS,ICICIPRULI.NS,classic
2023-06-15,2023-06-15,NAUKRI.NS,NAUKRI.NS,classic
2023-06-15,2023-06-15,RAIN.NS,RAIN.NS,classic
2023-06-15,2023-06-15,BOSCHLTD.NS,BOSCHLTD.NS,classic
2023-06-15,2023-06-15,EXIDEIND.NS,EXIDEIND.NS,classic
2023-06-15,2023-06-15,TATACHEM.NS,TATACHEM.NS,classic
2023-06-15,2023-06-15,ADANIPORTS.NS,ADANIPORTS.NS,classic
2023-06-15,2023-06-15,HINDCOPPER.NS,HINDCOPPER.NS,classic
2023-06-15,2023-06-15,BATAINDIA.NS,BATAINDIA.NS,classic
2023-06-15,2023-06-15,LAURUSLABS.NS,LAURUSLABS.NS,classic
2023-06-15,2023-06-15,BANKBARODA.NS,BANKBARODA.NS,classic
2023-06-15,2023-06-15,POWERGRID.NS,POWERGRID.NS,classic
2023-06-15,2023-06-15,M&MFIN.NS,M&MFIN.NS,classic
2023-06-15,2023-06-15,PETRONET.NS,PETRONET.NS,classic
2023-06-15,2023-06-15,ONGC.NS,ONGC.NS,classic
2023-06-15,2023-06-15,NESTLEIND.NS,NESTLEIND.NS,classic
2023-06-15,2023-06-15,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,classic
2023-06-15,2023-06-15,AARTIIND.NS,AARTIIND.NS,classic
2023-06-15,2023-06-15,ZYDUSLIFE.NS,ZYDUSLIFE.NS,classic
2023-06-15,2023-06-15,DELTACORP.NS,DELTACORP.NS,classic
2023-06-15,2023-06-15,CONCOR.NS,CONCOR.NS,classic
2023-06-15,2023-06-15,LTIM.NS,LTIM.NS,classic
2023-06-15,2023-06-15,BRITANNIA.NS,BRITANNIA.NS,classic
2023-06-15,2023-06-15,MOTHERSON.NS,MOTHERSON.NS,classic
2023-06-15,2023-06-15,NMDC.NS,NMDC.NS,classic
2023-06-15,2023-06-15,SIEMENS.NS,SIEMENS.NS,classic
2023-06-15,2023-06-15,NAVINFLUOR.NS,NAVINFLUOR.NS,classic
2023-06-15,2023-06-15,BALKRISIND.NS,BALKRISIND.NS,classic
2023-06-15,2023-06-15,PIIND.NS,PIIND.NS,classic
2023-06-15,2023-06-15,KOTAKBANK.NS,KOTAKBANK.NS,classic
2023-06-15,2023-06-15,IEX.NS,IEX.NS,classic
2023-06-15,2023-06-15,ALKEM.NS,ALKEM.NS,classic
2023-06-15,2023-06-15,DEEPAKNTR.NS,DEEPAKNTR.NS,classic
2023-06-15,2023-06-15,VOLTAS.NS,VOLTAS.NS,classic
2023-06-15,2023-06-15,INDUSTOWER.NS,INDUSTOWER.NS,classic
2023-06-15,2023-06-15,RECLTD.NS,RECLTD.NS,classic
2023-06-15,2023-06-15,SUNPHARMA.NS,SUNPHARMA.NS,classic
2023-06-15,2023-06-15,APOLLOTYRE.NS,APOLLOTYRE.NS,classic
2023-06-15,2023-06-15,TATASTEEL.NS,TATASTEEL.NS,classic
2023-06-15,2023-06-15,HINDALCO.NS,HINDALCO.NS,classic
2023-06-15,2023-06-15,TORNTPHARM.NS,TORNTPHARM.NS,classic
2023-06-15,2023-06-15,TATAPOWER.NS,TATAPOWER.NS,classic
2023-06-15,2023-06-15,SBILIFE.NS,SBILIFE.NS,classic
2023-06-15,2023-06-15,BEL.NS,BEL.NS,classic
2023-06-15,2023-06-15,JKCEMENT.NS,JKCEMENT.NS,classic
2023-06-15,2023-06-15,SHRIRAMFIN.NS,SHRIRAMFIN.NS,classic
2023-06-15,2023-06-15,IBULHSGFIN.NS,SAMMAANCAP.NS,classic
2023-06-15,2023-06-15,NATIONALUM.NS,NATIONALUM.NS,classic
2023-06-15,2023-06-15,HAL.NS,HAL.NS,classic
2023-06-15,2023-06-15,IRCTC.NS,IRCTC.NS,classic
2023-06-15,2023-06-15,GRANULES.NS,GRANULES.NS,classic
2023-06-15,2023-06-15,GLENMARK.NS,GLENMARK.NS,classic
2023-06-15,2023-06-15,BHARTIARTL.NS,BHARTIARTL.NS,classic
2023-06-15,2023-06-15,CANFINHOME.NS,CANFINHOME.NS,classic
2023-06-15,2023-06-15,INTELLECT.NS,INTELLECT.NS,classic
2023-06-15,2023-06-15,TATACOMM.NS,TATACOMM.NS,classic
2023-06-15,2023-06-15,COFORGE.NS,COFORGE.NS,classic
2023-06-15,2023-06-15,ABB.NS,ABB.NS,classic
2023-06-15,2023-06-15,HAVELLS.NS,HAVELLS.NS,classic
2023-06-15,2023-06-15,UBL.NS,UBL.NS,classic
2023-06-15,2023-06-15,CHOLAFIN.NS,CHOLAFIN.NS,classic
2023-06-15,2023-06-15,AUROPHARMA.NS,AUROPHARMA.NS,classic
2023-06-15,2023-06-15,AUBANK.NS,AUBANK.NS,classic
2023-06-15,2023-06-15,CIPLA.NS,CIPLA.NS,classic
2023-06-15,2023-06-15,CANBK.NS,CANBK.NS,classic
2023-06-15,2023-06-15,MARUTI.NS,MARUTI.NS,classic
2023-06-15,2023-06-15,OFSS.NS,OFSS.NS,classic
2023-06-15,2023-06-15,LICHSGFIN.NS,LICHSGFIN.NS,classic
2023-06-15,2023-06-15,BAJAJFINSV.NS,BAJAJFINSV.NS,classic
2023-06-15,2023-06-15,MCX.NS,MCX.NS,classic
2023-06-15,2023-06-15,GMRINFRA.NS,GMRAIRPORT.NS,classic
2023-06-15,2023-06-15,METROPOLIS.NS,METROPOLIS.NS,classic
2023-06-15,2023-06-15,GRASIM.NS,GRASIM.NS,classic
2023-06-15,2023-06-15,MGL.NS,MGL.NS,classic
2023-06-15,2023-06-15,UPL.NS,UPL.NS,classic
2023-06-15,2023-06-15,HCLTECH.NS,HCLTECH.NS,classic
2023-06-15,2023-06-15,BIOCON.NS,BIOCON.NS,classic
2023-06-15,2023-06-15,DIVISLAB.NS,DIVISLAB.NS,classic
2023-06-15,2023-06-15,PAGEIND.NS,PAGEIND.NS,classic
2023-06-15,2023-06-15,LT.NS,LT.NS,classic
2023-06-15,2023-06-15,ASHOKLEY.NS,ASHOKLEY.NS,classic
2023-06-15,2023-06-15,DLF.NS,DLF.NS,classic
2023-06-15,2023-06-15,TATAMOTORS.NS,TMPV.NS,classic
2023-06-15,2023-06-15,MPHASIS.NS,MPHASIS.NS,classic
2023-06-15,2023-06-15,BSOFT.NS,BSOFT.NS,classic
2023-06-15,2023-06-15,GODREJCP.NS,GODREJCP.NS,classic
2023-06-15,2023-06-15,BPCL.NS,BPCL.NS,classic
2023-06-15,2023-06-15,LTTS.NS,LTTS.NS,classic
2023-06-15,2023-06-15,IGL.NS,IGL.NS,classic
2023-06-15,2023-06-15,ASTRAL.NS,ASTRAL.NS,classic
2023-06-15,2023-06-15,AMBUJACEM.NS,AMBUJACEM.NS,classic
2023-06-15,2023-06-15,ABBOTINDIA.NS,ABBOTINDIA.NS,classic
2023-06-15,2023-06-15,MARICO.NS,MARICO.NS,classic
2023-06-15,2023-06-15,PERSISTENT.NS,PERSISTENT.NS,classic
2023-06-15,2023-06-15,ADANIENT.NS,ADANIENT.NS,classic
2023-06-15,2023-06-15,HINDPETRO.NS,HINDPETRO.NS,classic
2023-06-15,2023-06-15,WIPRO.NS,WIPRO.NS,classic
2023-06-15,2023-06-15,SHREECEM.NS,SHREECEM.NS,classic
2023-06-15,2023-06-15,SYNGENE.NS,SYNGENE.NS,classic
2023-06-15,2023-06-15,JINDALSTEL.NS,JINDALSTEL.NS,classic
2023-06-15,2023-06-15,APOLLOHOSP.NS,APOLLOHOSP.NS,classic
2023-06-15,2023-06-15,HDFCAMC.NS,HDFCAMC.NS,classic
2023-06-15,2023-06-15,BERGEPAINT.NS,BERGEPAINT.NS,classic
2023-06-15,2023-06-15,IDEA.NS,IDEA.NS,classic
2023-06-15,2023-06-15,SUNTV.NS,SUNTV.NS,classic
2023-06-15,2023-06-15,IDFCFIRSTB.NS,IDFCFIRSTB.NS,classic
2023-06-15,2023-06-15,CUMMINSIND.NS,CUMMINSIND.NS,classic
2023-06-15,2023-06-15,GAIL.NS,GAIL.NS,classic
2023-06-15,2023-06-15,MFSL.NS,MFSL.NS,classic
2023-06-15,2023-06-15,ICICIBANK.NS,ICICIBANK.NS,classic
2023-06-15,2023-06-15,CHAMBLFERT.NS,CHAMBLFERT.NS,classic
2023-06-15,2023-06-15,JUBLFOOD.NS,JUBLFOOD.NS,classic
2023-06-15,2023-06-15,ICICIGI.NS,ICICIGI.NS,classic
2023-06-15,2023-06-15,SRF.NS,SRF.NS,classic
2023-06-15,2023-06-15,POLYCAB.NS,POLYCAB.NS,classic
2023-06-15,2023-06-15,TITAN.NS,TITAN.NS,classic
2023-06-15,2023-06-15,DABUR.NS,DABUR.NS,classic
2023-06-15,2023-06-15,INDIACEM.NS,INDIACEM.NS,classic
2023-06-15,2023-06-15,RBLBANK.NS,RBLBANK.NS,classic
2023-06-15,2023-06-15,DIXON.NS,DIXON.NS,classic
2023-06-15,2023-06-15,EICHERMOT.NS,EICHERMOT.NS,classic
2023-06-15,2023-06-15,ASIANPAINT.NS,ASIANPAINT.NS,classic
2023-06-15,2023-06-15,HDFCBANK.NS,HDFCBANK.NS,classic
2023-06-15,2023-06-15,PVRINOX.NS,PVRINOX.NS,classic
2023-06-15,2023-06-15,NTPC.NS,NTPC.NS,classic
2023-06-15,2023-06-15,HEROMOTOCO.NS,HEROMOTOCO.NS,classic
2023-06-15,2023-06-15,TCS.NS,TCS.NS,classic
2023-06-15,2023-06-15,TECHM.NS,TECHM.NS,classic
2023-06-15,2023-06-15,BHARATFORG.NS,BHARATFORG.NS,classic
2023-06-15,2023-06-15,BANDHANBNK.NS,BANDHANBNK.NS,classic
2023-06-15,2023-06-15,ABCAPITAL.NS,ABCAPITAL.NS,classic
2023-06-15,2023-06-15,MUTHOOTFIN.NS,MUTHOOTFIN.NS,classic
2023-06-15,2023-06-15,COROMANDEL.NS,COROMANDEL.NS,classic
2024-06-15,2024-06-14,DRREDDY.NS,DRREDDY.NS,classic
2024-06-15,2024-06-14,RELIANCE.NS,RELIANCE.NS,classic
2024-06-15,2024-06-14,IOC.NS,IOC.NS,classic
2024-06-15,2024-06-14,GODREJPROP.NS,GODREJPROP.NS,classic
2024-06-15,2024-06-14,IPCALAB.NS,IPCALAB.NS,classic
2024-06-15,2024-06-14,GNFC.NS,GNFC.NS,classic
2024-06-15,2024-06-14,BALRAMCHIN.NS,BALRAMCHIN.NS,classic
2024-06-15,2024-06-14,SBICARD.NS,SBICARD.NS,classic
2024-06-15,2024-06-14,INFY.NS,INFY.NS,classic
2024-06-15,2024-06-14,HDFCLIFE.NS,HDFCLIFE.NS,classic
2024-06-15,2024-06-14,ABFRL.NS,ABFRL.NS,classic
2024-06-15,2024-06-14,LALPATHLAB.NS,LALPATHLAB.NS,classic
2024-06-15,2024-06-14,ZEEL.NS,ZEEL.NS,classic
2024-06-15,2024-06-14,INDIGO.NS,INDIGO.NS,classic
2024-06-15,2024-06-14,ITC.NS,ITC.NS,classic
2024-06-15,2024-06-14,INDIAMART.NS,INDIAMART.NS,classic
2024-06-15,2024-06-14,TRENT.NS,TRENT.NS,classic
2024-06-15,2024-06-14,OBEROIRLTY.NS,OBEROIRLTY.NS,classic
2024-06-15,2024-06-14,MRF.NS,MRF.NS,classic
2024-06-15,2024-06-14,JSWSTEEL.NS,JSWSTEEL.NS,classic
2024-06-15,2024-06-14,PIDILITIND.NS,PIDILITIND.NS,classic
2024-06-15,2024-06-14,PNB.NS,PNB.NS,classic
2024-06-15,2024-06-14,MANAPPURAM.NS,MANAPPURAM.NS,classic
2024-06-15,2024-06-14,M&M.NS,M&M.NS,classic
2024-06-15,2024-06-14,TVSMOTOR.NS,TVSMOTOR.NS,classic
2024-06-15,2024-06-14,LUPIN.NS,LUPIN.NS,classic
2024-06-15,2024-06-14,BAJFINANCE.NS,BAJFINANCE.NS,classic
2024-06-15,2024-06-14,CROMPTON.NS,CROMPTON.NS,classic
2024-06-15,2024-06-14,ULTRACEMCO.NS,ULTRACEMCO.NS,classic
2024-06-15,2024-06-14,ACC.NS,ACC.NS,classic
2024-06-15,2024-06-14,PFC.NS,PFC.NS,classic
2024-06-15,2024-06-14,RAMCOCEM.NS,RAMCOCEM.NS,classic
2024-06-15,2024-06-14,AXISBANK.NS,AXISBANK.NS,classic
2024-06-15,2024-06-14,DALBHARAT.NS,DALBHARAT.NS,classic
2024-06-15,2024-06-14,SBIN.NS,SBIN.NS,classic
2024-06-15,2024-06-14,LTF.NS,LTF.NS,classic
2024-06-15,2024-06-14,COALINDIA.NS,COALINDIA.NS,classic
2024-06-15,2024-06-14,ATUL.NS,ATUL.NS,classic
2024-06-15,2024-06-14,ESCORTS.NS,ESCORTS.NS,classic
2024-06-15,2024-06-14,CUB.NS,CUB.NS,classic
2024-06-15,2024-06-14,BHEL.NS,BHEL.NS,classic
2024-06-15,2024-06-14,SAIL.NS,SAIL.NS,classic
2024-06-15,2024-06-14,VEDL.NS,VEDL.NS,classic
2024-06-15,2024-06-14,INDHOTEL.NS,INDHOTEL.NS,classic
2024-06-15,2024-06-14,TATACONSUM.NS,TATACONSUM.NS,classic
2024-06-15,2024-06-14,COLPAL.NS,COLPAL.NS,classic
2024-06-15,2024-06-14,INDUSINDBK.NS,INDUSINDBK.NS,classic
2024-06-15,2024-06-14,HINDUNILVR.NS,HINDUNILVR.NS,classic
2024-06-15,2024-06-14,FEDERALBNK.NS,FEDERALBNK.NS,classic
2024-06-15,2024-06-14,ICICIPRULI.NS,ICICIPRULI.NS,classic
2024-06-15,2024-06-14,NAUKRI.NS,NAUKRI.NS,classic
2024-06-15,2024-06-14,BOSCHLTD.NS,BOSCHLTD.NS,classic
2024-06-15,2024-06-14,EXIDEIND.NS,EXIDEIND.NS,classic
2024-06-15,2024-06-14,TATACHEM.NS,TATACHEM.NS,classic
2024-06-15,2024-06-14,ADANIPORTS.NS,ADANIPORTS.NS,classic
2024-06-15,2024-06-14,HINDCOPPER.NS,HINDCOPPER.NS,classic
2024-06-15,2024-06-14,BATAINDIA.NS,BATAINDIA.NS,classic
2024-06-15,2024-06-14,LAURUSLABS.NS,LAURUSLABS.NS,classic
2024-06-15,2024-06-14,BANKBARODA.NS,BANKBARODA.NS,classic
2024-06-15,2024-06-14,POWERGRID.NS,POWERGRID.NS,classic
2024-06-15,2024-06-14,M&MFIN.NS,M&MFIN.NS,classic
2024-06-15,2024-06-14,PETRONET.NS,PETRONET.NS,classic
2024-06-15,2024-06-14,ONGC.NS,ONGC.NS,classic
2024-06-15,2024-06-14,NESTLEIND.NS,NESTLEIND.NS,classic
2024-06-15,2024-06-14,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,classic
2024-06-15,2024-06-14,AARTIIND.NS,AARTIIND.NS,classic
2024-06-15,2024-06-14,ZYDUSLIFE.NS,ZYDUSLIFE.NS,classic
2024-06-15,2024-06-14,CONCOR.NS,CONCOR.NS,classic
2024-06-15,2024-06-14,LTIM.NS,LTIM.NS,classic
2024-06-15,2024-06-14,BRITANNIA.NS,BRITANNIA.NS,classic
2024-06-15,2024-06-14,MOTHERSON.NS,MOTHERSON.NS,classic
2024-06-15,2024-06-14,NMDC.NS,NMDC.NS,classic
2024-06-15,2024-06-14,SIEMENS.NS,SIEMENS.NS,classic
2024-06-15,2024-06-14,NAVINFLUOR.NS,NAVINFLUOR.NS,classic
2024-06-15,2024-06-14,BALKRISIND.NS,BALKRISIND.NS,classic
2024-06-15,2024-06-14,PIIND.NS,PIIND.NS,classic
2024-06-15,2024-06-14,KOTAKBANK.NS,KOTAKBANK.NS,classic
2024-06-15,2024-06-14,IEX.NS,IEX.NS,classic
2024-06-15,2024-06-14,ALKEM.NS,ALKEM.NS,classic
2024-06-15,2024-06-14,DEEPAKNTR.NS,DEEPAKNTR.NS,classic
2024-06-15,2024-06-14,VOLTAS.NS,VOLTAS.NS,classic
2024-06-15,2024-06-14,INDUSTOWER.NS,INDUSTOWER.NS,classic
2024-06-15,2024-06-14,RECLTD.NS,RECLTD.NS,classic
2024-06-15,2024-06-14,SUNPHARMA.NS,SUNPHARMA.NS,classic
2024-06-15,2024-06-14,APOLLOTYRE.NS,APOLLOTYRE.NS,classic
2024-06-15,2024-06-14,TATASTEEL.NS,TATASTEEL.NS,classic
2024-06-15,2024-06-14,HINDALCO.NS,HINDALCO.NS,classic
2024-06-15,2024-06-14,TORNTPHARM.NS,TORNTPHARM.NS,classic
2024-06-15,2024-06-14,TATAPOWER.NS,TATAPOWER.NS,classic
2024-06-15,2024-06-14,SBILIFE.NS,SBILIFE.NS,classic
2024-06-15,2024-06-14,UNITDSPR.NS,UNITDSPR.NS,classic
2024-06-15,2024-06-14,BEL.NS,BEL.NS,classic
2024-06-15,2024-06-14,JKCEMENT.NS,JKCEMENT.NS,classic
2024-06-15,2024-06-14,SHRIRAMFIN.NS,SHRIRAMFIN.NS,classic
2024-06-15,2024-06-14,NATIONALUM.NS,NATIONALUM.NS,classic
2024-06-15,2024-06-14,HAL.NS,HAL.NS,classic
2024-06-15,2024-06-14,IRCTC.NS,IRCTC.NS,classic
2024-06-15,2024-06-14,GRANULES.NS,GRANULES.NS,classic
2024-06-15,2024-06-14,GLENMARK.NS,GLENMARK.NS,classic
2024-06-15,2024-06-14,BHARTIARTL.NS,BHARTIARTL.NS,classic
2024-06-15,2024-06-14,CANFINHOME.NS,CANFINHOME.NS,classic
2024-06-15,2024-06-14,TATACOMM.NS,TATACOMM.NS,classic
2024-06-15,2024-06-14,COFORGE.NS,COFORGE.NS,classic
2024-06-15,2024-06-14,ABB.NS,ABB.NS,classic
2024-06-15,2024-06-14,HAVELLS.NS,HAVELLS.NS,classic
2024-06-15,2024-06-14,UBL.NS,UBL.NS,classic
2024-06-15,2024-06-14,CHOLAFIN.NS,CHOLAFIN.NS,classic
2024-06-15,2024-06-14,AUROPHARMA.NS,AUROPHARMA.NS,classic
2024-06-15,2024-06-14,AUBANK.NS,AUBANK.NS,classic
2024-06-15,2024-06-14,CIPLA.NS,CIPLA.NS,classic
2024-06-15,2024-06-14,CANBK.NS,CANBK.NS,classic
2024-06-15,2024-06-14,MARUTI.NS,MARUTI.NS,classic
2024-06-15,2024-06-14,OFSS.NS,OFSS.NS,classic
2024-06-15,2024-06-14,LICHSGFIN.NS,LICHSGFIN.NS,classic
2024-06-15,2024-06-14,BAJAJFINSV.NS,BAJAJFINSV.NS,classic
2024-06-15,2024-06-14,MCX.NS,MCX.NS,classic
2024-06-15,2024-06-14,GMRINFRA.NS,GMRAIRPORT.NS,classic
2024-06-15,2024-06-14,METROPOLIS.NS,METROPOLIS.NS,classic
2024-06-15,2024-06-14,GRASIM.NS,GRASIM.NS,classic
2024-06-15,2024-06-14,MGL.NS,MGL.NS,classic
2024-06-15,2024-06-14,UPL.NS,UPL.NS,classic
2024-06-15,2024-06-14,HCLTECH.NS,HCLTECH.NS,classic
2024-06-15,2024-06-14,BIOCON.NS,BIOCON.NS,classic
2024-06-15,2024-06-14,DIVISLAB.NS,DIVISLAB.NS,classic
2024-06-15,2024-06-14,PAGEIND.NS,PAGEIND.NS,classic
2024-06-15,2024-06-14,LT.NS,LT.NS,classic
2024-06-15,2024-06-14,ASHOKLEY.NS,ASHOKLEY.NS,classic
2024-06-15,2024-06-14,DLF.NS,DLF.NS,classic
2024-06-15,2024-06-14,TATAMOTORS.NS,TMPV.NS,classic
2024-06-15,2024-06-14,MPHASIS.NS,MPHASIS.NS,classic
2024-06-15,2024-06-14,BSOFT.NS,BSOFT.NS,classic
2024-06-15,2024-06-14,GODREJCP.NS,GODREJCP.NS,classic
2024-06-15,2024-06-14,BPCL.NS,BPCL.NS,classic
2024-06-15,2024-06-14,LTTS.NS,LTTS.NS,classic
2024-06-15,2024-06-14,IGL.NS,IGL.NS,classic
2024-06-15,2024-06-14,ASTRAL.NS,ASTRAL.NS,classic
2024-06-15,2024-06-14,AMBUJACEM.NS,AMBUJACEM.NS,classic
2024-06-15,2024-06-14,ABBOTINDIA.NS,ABBOTINDIA.NS,classic
2024-06-15,2024-06-14,MARICO.NS,MARICO.NS,classic
2024-06-15,2024-06-14,PERSISTENT.NS,PERSISTENT.NS,classic
2024-06-15,2024-06-14,ADANIENT.NS,ADANIENT.NS,classic
2024-06-15,2024-06-14,HINDPETRO.NS,HINDPETRO.NS,classic
2024-06-15,2024-06-14,WIPRO.NS,WIPRO.NS,classic
2024-06-15,2024-06-14,SHREECEM.NS,SHREECEM.NS,classic
2024-06-15,2024-06-14,SYNGENE.NS,SYNGENE.NS,classic
2024-06-15,2024-06-14,JINDALSTEL.NS,JINDALSTEL.NS,classic
2024-06-15,2024-06-14,APOLLOHOSP.NS,APOLLOHOSP.NS,classic
2024-06-15,2024-06-14,HDFCAMC.NS,HDFCAMC.NS,classic
2024-06-15,2024-06-14,BERGEPAINT.NS,BERGEPAINT.NS,classic
2024-06-15,2024-06-14,IDEA.NS,IDEA.NS,classic
2024-06-15,2024-06-14,SUNTV.NS,SUNTV.NS,classic
2024-06-15,2024-06-14,IDFCFIRSTB.NS,IDFCFIRSTB.NS,classic
2024-06-15,2024-06-14,CUMMINSIND.NS,CUMMINSIND.NS,classic
2024-06-15,2024-06-14,GAIL.NS,GAIL.NS,classic
2024-06-15,2024-06-14,MFSL.NS,MFSL.NS,classic
2024-06-15,2024-06-14,ICICIBANK.NS,ICICIBANK.NS,classic
2024-06-15,2024-06-14,CHAMBLFERT.NS,CHAMBLFERT.NS,classic
2024-06-15,2024-06-14,JUBLFOOD.NS,JUBLFOOD.NS,classic
2024-06-15,2024-06-14,ICICIGI.NS,ICICIGI.NS,classic
2024-06-15,2024-06-14,SRF.NS,SRF.NS,classic
2024-06-15,2024-06-14,POLYCAB.NS,POLYCAB.NS,classic
2024-06-15,2024-06-14,TITAN.NS,TITAN.NS,classic
2024-06-15,2024-06-14,DABUR.NS,DABUR.NS,classic
2024-06-15,2024-06-14,INDIACEM.NS,INDIACEM.NS,classic
2024-06-15,2024-06-14,RBLBANK.NS,RBLBANK.NS,classic
2024-06-15,2024-06-14,DIXON.NS,DIXON.NS,classic
2024-06-15,2024-06-14,EICHERMOT.NS,EICHERMOT.NS,classic
2024-06-15,2024-06-14,ASIANPAINT.NS,ASIANPAINT.NS,classic
2024-06-15,2024-06-14,HDFCBANK.NS,HDFCBANK.NS,classic
2024-06-15,2024-06-14,PVRINOX.NS,PVRINOX.NS,classic
2024-06-15,2024-06-14,NTPC.NS,NTPC.NS,classic
2024-06-15,2024-06-14,HEROMOTOCO.NS,HEROMOTOCO.NS,classic
2024-06-15,2024-06-14,TCS.NS,TCS.NS,classic
2024-06-15,2024-06-14,TECHM.NS,TECHM.NS,classic
2024-06-15,2024-06-14,BHARATFORG.NS,BHARATFORG.NS,classic
2024-06-15,2024-06-14,BANDHANBNK.NS,BANDHANBNK.NS,classic
2024-06-15,2024-06-14,ABCAPITAL.NS,ABCAPITAL.NS,classic
2024-06-15,2024-06-14,MUTHOOTFIN.NS,MUTHOOTFIN.NS,classic
2024-06-15,2024-06-14,COROMANDEL.NS,COROMANDEL.NS,classic
2025-06-15,2025-06-16,POLICYBZR.NS,POLICYBZR.NS,udiff
2025-06-15,2025-06-16,DRREDDY.NS,DRREDDY.NS,udiff
2025-06-15,2025-06-16,KPITTECH.NS,KPITTECH.NS,udiff
2025-06-15,2025-06-16,RELIANCE.NS,RELIANCE.NS,udiff
2025-06-15,2025-06-16,IOC.NS,IOC.NS,udiff
2025-06-15,2025-06-16,GODREJPROP.NS,GODREJPROP.NS,udiff
2025-06-15,2025-06-16,MANKIND.NS,MANKIND.NS,udiff
2025-06-15,2025-06-16,BANDHANBNK.NS,BANDHANBNK.NS,udiff
2025-06-15,2025-06-16,PRESTIGE.NS,PRESTIGE.NS,udiff
2025-06-15,2025-06-16,CGPOWER.NS,CGPOWER.NS,udiff
2025-06-15,2025-06-16,SBICARD.NS,SBICARD.NS,udiff
2025-06-15,2025-06-16,BSE.NS,BSE.NS,udiff
2025-06-15,2025-06-16,IREDA.NS,IREDA.NS,udiff
2025-06-15,2025-06-16,INFY.NS,INFY.NS,udiff
2025-06-15,2025-06-16,CDSL.NS,CDSL.NS,udiff
2025-06-15,2025-06-16,HDFCLIFE.NS,HDFCLIFE.NS,udiff
2025-06-15,2025-06-16,MAXHEALTH.NS,MAXHEALTH.NS,udiff
2025-06-15,2025-06-16,ABFRL.NS,ABFRL.NS,udiff
2025-06-15,2025-06-16,SONACOMS.NS,SONACOMS.NS,udiff
2025-06-15,2025-06-16,INDIGO.NS,INDIGO.NS,udiff
2025-06-15,2025-06-16,INDIANB.NS,INDIANB.NS,udiff
2025-06-15,2025-06-16,TRENT.NS,TRENT.NS,udiff
2025-06-15,2025-06-16,ITC.NS,ITC.NS,udiff
2025-06-15,2025-06-16,OBEROIRLTY.NS,OBEROIRLTY.NS,udiff
2025-06-15,2025-06-16,PIDILITIND.NS,PIDILITIND.NS,udiff
2025-06-15,2025-06-16,JSWSTEEL.NS,JSWSTEEL.NS,udiff
2025-06-15,2025-06-16,PNB.NS,PNB.NS,udiff
2025-06-15,2025-06-16,TVSMOTOR.NS,TVSMOTOR.NS,udiff
2025-06-15,2025-06-16,M&M.NS,M&M.NS,udiff
2025-06-15,2025-06-16,TIINDIA.NS,TIINDIA.NS,udiff
2025-06-15,2025-06-16,MANAPPURAM.NS,MANAPPURAM.NS,udiff
2025-06-15,2025-06-16,LUPIN.NS,LUPIN.NS,udiff
2025-06-15,2025-06-16,BAJFINANCE.NS,BAJFINANCE.NS,udiff
2025-06-15,2025-06-16,CROMPTON.NS,CROMPTON.NS,udiff
2025-06-15,2025-06-16,ULTRACEMCO.NS,ULTRACEMCO.NS,udiff
2025-06-15,2025-06-16,JSL.NS,JSL.NS,udiff
2025-06-15,2025-06-16,ACC.NS,ACC.NS,udiff
2025-06-15,2025-06-16,ETERNAL.NS,ETERNAL.NS,udiff
2025-06-15,2025-06-16,LODHA.NS,LODHA.NS,udiff
2025-06-15,2025-06-16,SJVN.NS,SJVN.NS,udiff
2025-06-15,2025-06-16,JSWENERGY.NS,JSWENERGY.NS,udiff
2025-06-15,2025-06-16,PFC.NS,PFC.NS,udiff
2025-06-15,2025-06-16,AXISBANK.NS,AXISBANK.NS,udiff
2025-06-15,2025-06-16,DALBHARAT.NS,DALBHARAT.NS,udiff
2025-06-15,2025-06-16,SBIN.NS,SBIN.NS,udiff
2025-06-15,2025-06-16,KALYANKJIL.NS,KALYANKJIL.NS,udiff
2025-06-15,2025-06-16,LTF.NS,LTF.NS,udiff
2025-06-15,2025-06-16,YESBANK.NS,YESBANK.NS,udiff
2025-06-15,2025-06-16,COALINDIA.NS,COALINDIA.NS,udiff
2025-06-15,2025-06-16,SOLARINDS.NS,SOLARINDS.NS,udiff
2025-06-15,2025-06-16,IRB.NS,IRB.NS,udiff
2025-06-15,2025-06-16,BHEL.NS,BHEL.NS,udiff
2025-06-15,2025-06-16,SAIL.NS,SAIL.NS,udiff
2025-06-15,2025-06-16,VEDL.NS,VEDL.NS,udiff
2025-06-15,2025-06-16,VBL.NS,VBL.NS,udiff
2025-06-15,2025-06-16,INDHOTEL.NS,INDHOTEL.NS,udiff
2025-06-15,2025-06-16,TATACONSUM.NS,TATACONSUM.NS,udiff
2025-06-15,2025-06-16,COLPAL.NS,COLPAL.NS,udiff
