symbol,signal_date,split,label,net_return,gross_return,in_original_32,cluster_size,cluster_bin
MFSL.NS,2021-08-10,development,rejected_capacity,0.0010008742504251543,0.0032155117785732175,False,19,10+
MOTHERSON.NS,2021-08-10,development,rejected_capacity,-0.06024412487274133,-0.05808540607404621,False,19,10+
MUTHOOTFIN.NS,2021-08-10,development,rejected_capacity,-0.004299065798328971,-0.0020383577633238136,False,19,10+
PGEL.NS,2021-08-10,development,rejected_capacity,0.01201028973086117,0.014191453925137038,False,19,10+
PNB.NS,2021-08-10,development,rejected_capacity,-0.034205584113845965,-0.0320384424833557,False,19,10+
POWERINDIA.NS,2021-08-10,development,rejected_capacity,0.06119288905631644,0.06345753819867408,False,19,10+
SHRIRAMFIN.NS,2021-08-10,development,rejected_capacity,-0.011230867891320072,-0.009044666113231944,False,19,10+
UNIONBANK.NS,2021-08-10,development,rejected_capacity,-0.03401075170985802,-0.031844403731175565,False,19,10+
AMBER.NS,2021-08-11,development,rejected_capacity,0.0021476201036100266,0.004471467050081109,False,19,10+
AUROPHARMA.NS,2021-08-11,development,rejected_capacity,-0.19237183610336117,-0.19019506997040744,False,19,10+
BLUESTARCO.NS,2021-08-11,development,rejected_capacity,-0.0442176516921216,-0.04203243403691198,False,19,10+
BOSCHLTD.NS,2021-08-11,development,rejected_capacity,-0.051217425309322974,-0.04786292033649378,False,19,10+
COCHINSHIP.NS,2021-08-11,development,rejected_capacity,-0.026011103377274945,-0.023833006924041167,False,19,10+
FORCEMOT.NS,2021-08-11,development,rejected_capacity,-0.06593431154798685,-0.06373073967218064,False,19,10+
GODFRYPHLP.NS,2021-08-11,development,rejected_capacity,-0.00737966355880443,-0.005187694956412765,False,19,10+
INDIANB.NS,2021-08-11,development,rejected_capacity,-0.04756791540747194,-0.045402213479664964,False,19,10+
LUPIN.NS,2021-08-11,development,rejected_capacity,-0.09338498216520238,-0.0912188932768333,False,19,10+
MAHABANK.NS,2021-08-11,development,rejected_capacity,-0.043924863720132046,-0.041761376550087125,False,19,10+
MANAPPURAM.NS,2021-08-11,development,rejected_capacity,-0.054182521876701854,-0.052011677087409905,False,19,10+
MUTHOOTFIN.NS,2021-08-11,development,rejected_capacity,0.017166012253265722,0.019362912625919677,False,19,10+
NBCC.NS,2021-08-11,development,rejected_capacity,-0.027967085300858605,-0.025799055908448342,False,19,10+
PATANJALI.NS,2021-08-11,development,rejected_capacity,0.028102348093105033,0.03030555909749772,False,19,10+
PGEL.NS,2021-08-11,development,rejected_capacity,0.01958158357945865,0.02176434419695056,False,19,10+
PNB.NS,2021-08-11,development,rejected_capacity,-0.047654436334626994,-0.04549198006530679,False,19,10+
POWERINDIA.NS,2021-08-11,development,rejected_capacity,0.19486360446999215,0.1972028990731764,False,19,10+
SUPREMEIND.NS,2021-08-11,development,rejected_capacity,-0.012171677834726592,-0.009974341799660558,False,19,10+
YESBANK.NS,2021-08-11,development,rejected_capacity,-0.09101775680773806,-0.08886808183775848,False,19,10+
AUROPHARMA.NS,2021-08-12,development,accepted,-0.12256785294467556,-0.12042737936242802,False,8,5-9
BLUESTARCO.NS,2021-08-12,development,rejected_capacity,-0.05588452733949057,-0.05370846838804311,False,8,5-9
BOSCHLTD.NS,2021-08-12,development,rejected_capacity,-0.052631145372376016,-0.04928005007020718,False,8,5-9
LUPIN.NS,2021-08-12,development,rejected_capacity,-0.05208764532600732,-0.04990837009597257,False,8,5-9
MANAPPURAM.NS,2021-08-12,development,rejected_capacity,-0.05054940440581302,-0.048382756037065586,False,8,5-9
MUTHOOTFIN.NS,2021-08-12,development,rejected_capacity,0.019910498562569275,0.022105691858619166,False,8,5-9
POWERINDIA.NS,2021-08-12,development,rejected_capacity,0.19985884492551426,0.20215622445560863,False,8,5-9
VOLTAS.NS,2021-08-12,development,rejected_capacity,-0.004353802771039753,-0.0021575159576888462,False,8,5-9
AUROPHARMA.NS,2021-08-13,development,rejected_symbol_open,-0.06879726692064314,-0.06661037913787789,False,3,3-4
COCHINSHIP.NS,2021-08-13,development,rejected_capacity,-0.00856292327751641,-0.006382235653674419,False,3,3-4
LUPIN.NS,2021-08-13,development,rejected_capacity,-0.028593428083599926,-0.02638891560854507,False,3,3-4
AUROPHARMA.NS,2021-08-16,development,rejected_symbol_open,-0.01984883607824359,-0.017640063559460437,False,7,5-9
COCHINSHIP.NS,2021-08-16,development,rejected_capacity,-0.009676656701513176,-0.007496738616026084,False,7,5-9
FORCEMOT.NS,2021-08-16,development,rejected_capacity,-0.011471385854879756,-0.009274957855658275,False,7,5-9
LUPIN.NS,2021-08-16,development,rejected_capacity,-0.021272372564498574,-0.019062647537409067,False,7,5-9
MARUTI.NS,2021-08-16,development,rejected_capacity,0.0027336921540646007,0.00527001169394634,True,7,5-9
TVSMOTOR.NS,2021-08-16,development,rejected_capacity,-0.031582626114184754,-0.029407324307030344,False,7,5-9
ZYDUSLIFE.NS,2021-08-16,development,rejected_capacity,0.03785348657131987,0.040073711996724326,False,7,5-9
AUROPHARMA.NS,2021-08-17,development,rejected_symbol_open,-0.007831950341637675,-0.0056542610125186465,False,10,10+
BOSCHLTD.NS,2021-08-17,development,accepted,-0.008952977998356735,-0.005537739550233672,False,10,10+
COALINDIA.NS,2021-08-17,development,rejected_capacity,0.03180627158831442,0.033995009326890986,True,10,10+
COCHINSHIP.NS,2021-08-17,development,rejected_capacity,-0.011250198075879674,-0.009073247060475865,False,10,10+
INDIANB.NS,2021-08-17,development,rejected_capacity,0.001870880267138411,0.004050214591022601,False,10,10+
LTF.NS,2021-08-17,development,rejected_capacity,0.021950204289657806,0.02413461236838201,False,10,10+
MOTHERSON.NS,2021-08-17,development,rejected_capacity,0.0018702222862002618,0.0040479394377781345,False,10,10+
SUPREMEIND.NS,2021-08-17,development,rejected_capacity,0.07237203922274642,0.07464270377374144,False,10,10+
TVSMOTOR.NS,2021-08-17,development,rejected_capacity,-0.002077942690844932,0.00010509983260073646,False,10,10+
YESBANK.NS,2021-08-17,development,rejected_capacity,-0.021341506267551054,-0.0191718128620125,False,10,10+
COALINDIA.NS,2021-08-18,development,rejected_capacity,0.026084712661094814,0.02827427084575614,True,4,3-4
LTF.NS,2021-08-18,development,rejected_capacity,0.041948294248165624,0.04413950791629708,False,4,3-4
SUPREMEIND.NS,2021-08-18,development,rejected_capacity,0.080630892811085,0.08290764351511666,False,4,3-4
TVSMOTOR.NS,2021-08-18,development,rejected_capacity,0.009946474496450086,0.012151427899145025,False,4,3-4
ABCAPITAL.NS,2021-08-20,development,accepted,-0.021699627371088926,-0.01952770791728179,False,34,10+
AMBER.NS,2021-08-20,development,accepted,0.11739679577209507,0.11978533738495753,False,34,10+
AUROPHARMA.NS,2021-08-20,development,rejected_symbol_open,0.060375058263152245,0.06257193140626298,False,34,10+
BANDHANBNK.NS,2021-08-20,development,rejected_capacity,0.01664266840801396,0.01882741555944968,False,34,10+
BANKBARODA.NS,2021-08-20,development,rejected_capacity,0.04802235038600123,0.05021584486225721,False,34,10+
BANKINDIA.NS,2021-08-20,development,rejected_capacity,-0.09121125550492531,-0.08906009706187698,False,34,10+
BIOCON.NS,2021-08-20,development,rejected_capacity,0.007982093078370098,0.010172654661744522,False,34,10+
BOSCHLTD.NS,2021-08-20,development,rejected_symbol_open,0.035705884216080966,0.03919980178160108,False,34,10+
COALINDIA.NS,2021-08-20,development,rejected_capacity,0.06992603625201989,0.07212463338331897,True,34,10+
DLF.NS,2021-08-20,development,rejected_capacity,0.09107912890487863,0.09329317141713517,False,34,10+
FEDERALBNK.NS,2021-08-20,development,rejected_capacity,0.025464476960534787,0.027649510346031657,False,34,10+
FORCEMOT.NS,2021-08-20,development,rejected_capacity,0.025645951777510775,0.02789935845482169,False,34,10+
HEROMOTOCO.NS,2021-08-20,development,rejected_capacity,0.03266585662681716,0.034895547864980156,True,34,10+
HINDZINC.NS,2021-08-20,development,rejected_capacity,0.04376537571075973,0.045964129052704236,False,34,10+
IDFCFIRSTB.NS,2021-08-20,development,rejected_capacity,0.08178504355980915,0.08398481738396715,False,34,10+
INDIANB.NS,2021-08-20,development,rejected_capacity,0.016208088052072273,0.01838956092111634,False,34,10+
JINDALSTEL.NS,2021-08-20,development,rejected_capacity,0.01960987069650109,0.021794361094099688,False,34,10+
JSWSTEEL.NS,2021-08-20,development,rejected_capacity,-0.011029496640287186,-0.008815815670256156,False,34,10+
LTF.NS,2021-08-20,development,rejected_capacity,0.05449204141785914,0.05668398538748133,False,34,10+
MAZDOCK.NS,2021-08-20,development,rejected_capacity,0.09377801990366924,0.0959836629210735,False,34,10+
MOTHERSON.NS,2021-08-20,development,rejected_capacity,0.06279212522615671,0.06498627616460902,False,34,10+
NMDC.NS,2021-08-20,development,rejected_capacity,0.00940869139325569,0.011587260105202864,False,34,10+
NTPC.NS,2021-08-20,development,rejected_capacity,0.009287461024377957,0.011468291828111892,True,34,10+
OBEROIRLTY.NS,2021-08-20,development,rejected_capacity,0.15191391750215466,0.1541711692420089,False,34,10+
ONGC.NS,2021-08-20,development,rejected_capacity,0.11165814171865575,0.11386898463886291,False,34,10+
PGEL.NS,2021-08-20,development,rejected_capacity,0.16710057767678177,0.16932433498957333,False,34,10+
PNB.NS,2021-08-20,development,rejected_capacity,0.06203275121740267,0.06422834592439694,False,34,10+
RVNL.NS,2021-08-20,development,rejected_capacity,0.05256205303055126,0.05475432715184729,False,34,10+
SAIL.NS,2021-08-20,development,rejected_capacity,1.6943386741108223e-06,0.0021837192165716046,False,34,10+
SBIN.NS,2021-08-20,development,rejected_capacity,0.04559680031739483,0.04780639965613761,True,34,10+
SUZLON.NS,2021-08-20,development,rejected_capacity,0.047516324421213396,0.04970589809052802,False,34,10+
TMPV.NS,2021-08-20,development,rejected_capacity,0.02534790483637308,0.027530890737787597,False,34,10+
TVSMOTOR.NS,2021-08-20,development,rejected_capacity,0.04716829101072619,0.04937731751289225,False,34,10+
UPL.NS,2021-08-20,development,rejected_capacity,0.024684308700085086,0.026873431870370546,False,34,10+
ABCAPITAL.NS,2021-08-23,development,rejected_symbol_open,0.07649836464751143,0.07870161427758006,False,40,10+
AMBER.NS,2021-08-23,development,rejected_symbol_open,0.1605708239690825,0.16282280922683726,False,40,10+
ANGELONE.NS,2021-08-23,development,rejected_capacity,0.1590542663335775,0.16127917050373775,False,40,10+
BANDHANBNK.NS,2021-08-23,development,rejected_capacity,0.06687964705124969,0.06908670745613499,False,40,10+
BANKBARODA.NS,2021-08-23,development,rejected_capacity,0.07185257223539068,0.0740519742043867,False,40,10+
BANKINDIA.NS,2021-08-23,development,rejected_capacity,-0.04058815129549724,-0.0384212911171444,False,40,10+
BHARATFORG.NS,2021-08-23,development,rejected_capacity,0.07989985529110813,0.0821153526222773,False,40,10+
BIOCON.NS,2021-08-23,development,rejected_capacity,0.07207552128908604,0.07427982437352756,False,40,10+
BSE.NS,2021-08-23,development,rejected_capacity,0.11372217012069903,0.1159320142253821,False,40,10+
CDSL.NS,2021-08-23,development,rejected_capacity,0.05296928449746385,0.05518419829386615,False,40,10+
COALINDIA.NS,2021-08-23,development,rejected_capacity,0.08547702153360379,0.0876857771738294,True,40,10+
COCHINSHIP.NS,2021-08-23,development,rejected_capacity,0.050187178391490075,0.05238394568209676,False,40,10+
DIXON.NS,2021-08-23,development,rejected_capacity,0.09840825349348681,0.10072515156303602,False,40,10+
DLF.NS,2021-08-23,development,rejected_capacity,0.11713376105519493,0.11934456629340723,False,40,10+
FEDERALBNK.NS,2021-08-23,development,rejected_capacity,0.0485947020898882,0.05078493085524321,False,40,10+
FORCEMOT.NS,2021-08-23,development,rejected_capacity,0.08645188869164128,0.08872240515484436,False,40,10+
GLENMARK.NS,2021-08-23,development,rejected_capacity,0.013075190513284736,0.01526869508386512,False,40,10+
GODFRYPHLP.NS,2021-08-23,development,rejected_capacity,-0.00565224367404713,-0.0034760519319913625,False,40,10+
GRASIM.NS,2021-08-23,development,rejected_capacity,0.05643270930068498,0.05865969608801541,True,40,10+
HEROMOTOCO.NS,2021-08-23,development,rejected_capacity,0.046980425804081516,0.04922650618767577,True,40,10+
INDIANB.NS,2021-08-23,development,rejected_capacity,0.05825437663224014,0.06045308620468565,False,40,10+
JINDALSTEL.NS,2021-08-23,development,rejected_capacity,0.051222320173917715,0.053425645440683955,False,40,10+
JSWENERGY.NS,2021-08-23,development,rejected_capacity,0.19633069709332462,0.1985744554687751,False,40,10+
JSWSTEEL.NS,2021-08-23,development,rejected_capacity,-0.008673362090206128,-0.006490960204048033,False,40,10+
LTF.NS,2021-08-23,development,rejected_capacity,0.09731936746521952,0.09952399980461889,False,40,10+
MAZDOCK.NS,2021-08-23,development,rejected_capacity,0.10107277610436817,0.10327898183966001,False,40,10+
MOTHERSON.NS,2021-08-23,development,rejected_capacity,0.06527954685558868,0.06747444808540778,False,40,10+
NBCC.NS,2021-08-23,development,rejected_capacity,0.07637588364647674,0.0785749591845349,False,40,10+
NMDC.NS,2021-08-23,development,rejected_capacity,0.027477250250863495,0.029662089461065688,False,40,10+
NTPC.NS,2021-08-23,development,rejected_capacity,0.015987356625879568,0.01817348821269271,True,40,10+
PGEL.NS,2021-08-23,development,rejected_capacity,0.1358236807054867,0.1380388732560608,False,40,10+
PNBHOUSING.NS,2021-08-23,development,rejected_capacity,0.048182776634214365,0.050374085162427494,False,40,10+
RECLTD.NS,2021-08-23,development,rejected_capacity,0.08451635774455983,0.08671887372367493,False,40,10+
RVNL.NS,2021-08-23,development,rejected_capacity,0.05769794884563391,0.05989142085763268,False,40,10+
SAIL.NS,2021-08-23,development,rejected_capacity,0.03784481198338411,0.0400335727423829,False,40,10+
TMPV.NS,2021-08-23,development,rejected_capacity,0.06423479049190307,0.06644186773695454,False,40,10+
TVSMOTOR.NS,2021-08-23,development,rejected_capacity,0.08253150479199944,0.08475297578809833,False,40,10+
UNIONBANK.NS,2021-08-23,development,rejected_capacity,0.05336593456479261,0.05555798114034805,False,40,10+
UPL.NS,2021-08-23,development,rejected_capacity,0.04310366364900511,0.04532056518730261,False,40,10+
YESBANK.NS,2021-08-23,development,rejected_capacity,0.01012564202363085,0.012304871862985936,False,40,10+
ABCAPITAL.NS,2021-08-24,development,rejected_symbol_open,0.10114207334850041,0.10334819627702778,False,11,10+
APLAPOLLO.NS,2021-08-24,development,rejected_capacity,0.1495807590292122,0.15183258123925156,False,11,10+
BANDHANBNK.NS,2021-08-24,development,rejected_capacity,0.059918065967247566,0.06212706501946106,False,11,10+
BLUESTARCO.NS,2021-08-24,development,rejected_capacity,-0.008415718278263321,-0.0062251937012662495,False,11,10+
DIXON.NS,2021-08-24,development,rejected_capacity,0.11964982002723636,0.12199062869640659,False,11,10+
GLENMARK.NS,2021-08-24,development,rejected_capacity,0.010711078713322192,0.0129164075178501,False,11,10+
HEROMOTOCO.NS,2021-08-24,development,rejected_capacity,0.03896337653105254,0.04120591586428174,True,11,10+
JINDALSTEL.NS,2021-08-24,development,rejected_capacity,0.062175795367698204,0.06438422910026753,False,11,10+
JSWENERGY.NS,2021-08-24,development,rejected_capacity,0.17470118948027163,0.17693655994878518,False,11,10+
PNBHOUSING.NS,2021-08-24,development,rejected_capacity,0.009800342419082243,0.012010786369384598,False,11,10+
RVNL.NS,2021-08-24,development,rejected_capacity,0.12110215363470568,0.1233133433283358,False,11,10+
BANDHANBNK.NS,2021-08-25,development,rejected_capacity,0.07422294265633282,0.07642337999642669,False,2,2
DIXON.NS,2021-08-25,development,rejected_capacity,0.10949991950763298,0.11182841737451969,False,2,2
INOXWIND.NS,2021-08-26,development,rejected_capacity,-0.025334772251817548,-0.023164861425004915,False,2,2
MARUTI.NS,2021-08-26,development,rejected_capacity,0.02188865132831667,0.024480821167906976,True,2,2
AUBANK.NS,2021-08-31,development,accepted,-0.03444523529692104,-0.03225509737482072,False,1,1
AUBANK.NS,2021-09-01,development,rejected_symbol_open,-0.009571469935736992,-0.0073955484415994975,False,1,1
BANKINDIA.NS,2021-09-02,development,accepted,-0.032790148247190544,-0.030622188905547264,False,1,1
BANKINDIA.NS,2021-09-03,development,rejected_symbol_open,-0.08179029192362607,-0.07963563424806316,False,2,2
UNOMINDA.NS,2021-09-03,development,accepted,0.02544098994396985,0.027636123574477665,False,2,2
BANKINDIA.NS,2021-09-07,development,rejected_symbol_open,-0.06310227416972373,-0.06094408734892304,False,1,1
BPCL.NS,2021-09-16,development,accepted,-0.023597354489879274,-0.02142395424776468,False,1,1
BPCL.NS,2021-09-17,development,rejected_symbol_open,0.0009446770673119184,0.0031336264510870046,False,2,2
SAIL.NS,2021-09-17,development,accepted,0.030498487862391035,0.032683685623008746,False,2,2
BPCL.NS,2021-09-20,development,rejected_symbol_open,0.03424336968638458,0.03642906440667741,False,13,10+
FORTIS.NS,2021-09-20,development,accepted,0.06606855118026835,0.0682700601523878,False,13,10+
GLENMARK.NS,2021-09-20,development,accepted,0.04421221536647351,0.04641265618234378,False,13,10+
IRFC.NS,2021-09-20,development,rejected_capacity,0.046895337090419084,0.049085570884130285,False,13,10+
JINDALSTEL.NS,2021-09-20,development,rejected_capacity,0.18292230112188554,0.18517080155691784,False,13,10+
JSWSTEEL.NS,2021-09-20,development,rejected_capacity,0.071813794102448,0.0740289143066026,False,13,10+
KPITTECH.NS,2021-09-20,development,rejected_capacity,0.081591367944883,0.08380062955856162,False,13,10+
LAURUSLABS.NS,2021-09-20,development,rejected_capacity,-0.015627531229434617,-0.013424020473839445,False,13,10+
NMDC.NS,2021-09-20,development,rejected_capacity,0.08733955342684618,0.08954052385571887,False,13,10+
SAIL.NS,2021-09-20,development,rejected_symbol_open,0.13098590686375772,0.13320418138766513,False,13,10+
SIEMENS.NS,2021-09-20,development,rejected_capacity,0.044983417014228005,0.04717594367443556,False,13,10+
TATASTEEL.NS,2021-09-20,development,rejected_capacity,0.048810555474435545,0.05100530087761657,True,13,10+
UPL.NS,2021-09-20,development,rejected_capacity,-0.007441613882532526,-0.005249236927915741,False,13,10+
BPCL.NS,2021-09-21,development,rejected_symbol_open,0.06700035224002586,0.06920280775754978,False,5,5-9
IRFC.NS,2021-09-21,development,rejected_capacity,0.047459560204775514,0.04964887622421786,False,5,5-9
LAURUSLABS.NS,2021-09-21,development,rejected_capacity,-0.00818600267158072,-0.005972514231165667,False,5,5-9
NMDC.NS,2021-09-21,development,rejected_capacity,0.051262493856730026,0.05345428836203245,False,5,5-9
TATASTEEL.NS,2021-09-21,development,rejected_capacity,0.009728926166224231,0.011909853056516928,True,5,5-9
HDFCBANK.NS,2021-09-22,development,rejected_capacity,0.04349754970367376,0.04570615106820681,True,3,3-4
IRFC.NS,2021-09-22,development,rejected_capacity,0.0496827192586843,0.05187267462016549,False,3,3-4
LAURUSLABS.NS,2021-09-22,development,rejected_capacity,0.0014451732370389873,0.0036237487032598037,False,3,3-4
GODREJCP.NS,2021-09-24,development,rejected_capacity,-0.02651609267494799,-0.02428163577272276,False,5,5-9
IRFC.NS,2021-09-24,development,rejected_capacity,0.04980121132711095,0.05199189613193249,False,5,5-9
LAURUSLABS.NS,2021-09-24,development,rejected_capacity,0.07288431419006836,0.075098291174545,False,5,5-9
SBICARD.NS,2021-09-24,development,rejected_capacity,0.11358309390164906,0.11582456380667658,False,5,5-9
TATACONSUM.NS,2021-09-24,development,rejected_capacity,-0.02560245185543403,-0.02338727440125877,False,5,5-9
APOLLOHOSP.NS,2021-09-27,development,rejected_capacity,-0.04803096881688436,-0.04572326228994545,False,8,5-9
CAMS.NS,2021-09-27,development,rejected_capacity,-0.0493917101401988,-0.04722842237719512,False,8,5-9
GODREJCP.NS,2021-09-27,development,rejected_capacity,-0.024390182497356878,-0.02216021242968113,False,8,5-9
LAURUSLABS.NS,2021-09-27,development,rejected_capacity,0.07027252814141834,0.07250723480335718,False,8,5-9
OFSS.NS,2021-09-27,development,rejected_capacity,0.033281380535859606,0.0356143796697962,False,8,5-9
PIIND.NS,2021-09-27,development,rejected_capacity,0.021459492165263334,0.023840788735845327,False,8,5-9
SIEMENS.NS,2021-09-27,development,rejected_capacity,0.06485768238636855,0.06707903648942734,False,8,5-9
TATACONSUM.NS,2021-09-27,development,rejected_capacity,-0.028467552802693693,-0.026253002530992522,False,8,5-9
ABB.NS,2021-09-28,development,rejected_capacity,0.011045637738417454,0.013332164301393026,False,8,5-9
APOLLOHOSP.NS,2021-09-28,development,rejected_capacity,-0.019398135363843202,-0.01701897809402702,False,8,5-9
DIVISLAB.NS,2021-09-28,development,rejected_capacity,0.08732343637055023,0.08959385465784674,True,8,5-9
LAURUSLABS.NS,2021-09-28,development,rejected_capacity,0.06509364187391288,0.06730152607441373,False,8,5-9
MFSL.NS,2021-09-28,development,rejected_capacity,0.010376478967804399,0.012577001955055218,False,8,5-9
MUTHOOTFIN.NS,2021-09-28,development,rejected_capacity,0.052416760865475115,0.05461936612228508,False,8,5-9
PIIND.NS,2021-09-28,development,rejected_capacity,0.06115501096316802,0.06335513915068199,False,8,5-9
TATACONSUM.NS,2021-09-28,development,rejected_capacity,-0.013799382545776041,-0.011611387284346287,False,8,5-9
APOLLOHOSP.NS,2021-09-29,development,rejected_capacity,-0.019031170396241578,-0.01666208515539743,False,7,5-9
CAMS.NS,2021-09-29,development,rejected_capacity,-0.020632263935087197,-0.01842758824404337,False,7,5-9
DIVISLAB.NS,2021-09-29,development,rejected_capacity,0.09029571637142744,0.09256420412712264,True,7,5-9
GODREJCP.NS,2021-09-29,development,rejected_capacity,0.0314468532007099,0.033660947057485374,False,7,5-9
HDFCAMC.NS,2021-09-29,development,rejected_capacity,-0.010045865427935887,-0.00786177570981342,False,7,5-9
OFSS.NS,2021-09-29,development,rejected_capacity,0.033912863454546874,0.036247574065256354,False,7,5-9
TATACONSUM.NS,2021-09-29,development,rejected_capacity,0.02681127353841675,0.02901389449825318,False,7,5-9
AXISBANK.NS,2021-09-30,development,accepted,0.04682786482994372,0.04905356095951332,True,5,5-9
CAMS.NS,2021-09-30,development,rejected_capacity,0.0031029983902863237,0.0052833367492728925,False,5,5-9
DIVISLAB.NS,2021-09-30,development,rejected_capacity,0.11524531772396705,0.11751993845606494,True,5,5-9
HDFCAMC.NS,2021-09-30,development,rejected_capacity,0.014091130991434837,0.016293561841265427,False,5,5-9
TATACONSUM.NS,2021-09-30,development,rejected_capacity,0.04135307853056082,0.04358000618289079,False,5,5-9
CAMS.NS,2021-10-01,development,accepted,0.014251414028313605,0.016435011304211416,False,4,3-4
CUMMINSIND.NS,2021-10-01,development,rejected_capacity,-0.012383610704249972,-0.010198886500716323,False,4,3-4
HINDZINC.NS,2021-10-01,development,rejected_capacity,0.2509923104353729,0.25325822194773456,False,4,3-4
TATACONSUM.NS,2021-10-01,development,rejected_capacity,0.04455789220003763,0.0467483170145906,False,4,3-4
BRITANNIA.NS,2021-10-04,development,accepted,-0.02893262636490235,-0.026654109401024615,False,2,2
CUMMINSIND.NS,2021-10-04,development,accepted,0.016846900514754255,0.01903170639980658,False,2,2
BRITANNIA.NS,2021-10-05,development,rejected_symbol_open,-0.03737547029475677,-0.035098941667106386,False,2,2
CUMMINSIND.NS,2021-10-05,development,rejected_symbol_open,-0.023493165555923543,-0.021280841943458407,False,2,2
CUMMINSIND.NS,2021-10-06,development,rejected_symbol_open,-0.00987669880564646,-0.00769342393015153,False,1,1
TCS.NS,2021-10-11,development,rejected_capacity,-0.06404472429897333,-0.061689474324199585,True,1,1
HDFCLIFE.NS,2021-10-12,development,rejected_capacity,-0.01850663397695092,-0.01631445015212717,False,2,2
TCS.NS,2021-10-12,development,rejected_capacity,-0.047725073401940585,-0.04533753671109651,True,2,2
HDFCLIFE.NS,2021-10-13,development,rejected_capacity,-0.03126621190275839,-0.02907354065266085,False,1,1
BIOCON.NS,2021-10-14,development,accepted,0.006212533893535593,0.008409680548288275,False,4,3-4
CONCOR.NS,2021-10-14,development,rejected_capacity,-0.04670989953665304,-0.04452550390152703,False,4,3-4
HDFCLIFE.NS,2021-10-14,development,rejected_capacity,-0.031584321156798746,-0.029385932469730633,False,4,3-4
TCS.NS,2021-10-14,development,rejected_capacity,-0.06090517352661896,-0.05849783734732941,True,4,3-4
BIOCON.NS,2021-10-18,development,rejected_symbol_open,0.014712913505096379,0.016894148847143017,False,5,5-9
HCLTECH.NS,2021-10-18,development,accepted,-0.03681054081314867,-0.03462029048833063,True,5,5-9
PATANJALI.NS,2021-10-18,development,rejected_capacity,-0.09038845939918336,-0.08823432084805018,False,5,5-9
PNBHOUSING.NS,2021-10-18,development,rejected_capacity,-0.00368417408083313,-0.0014992503748126175,False,5,5-9
ZYDUSLIFE.NS,2021-10-18,development,rejected_capacity,-0.0650729330598065,-0.0628893420781973,False,5,5-9
AMBUJACEM.NS,2021-10-19,development,accepted,0.03778901691917318,0.03999854292802459,False,12,10+
BIOCON.NS,2021-10-19,development,rejected_symbol_open,-0.0004981690501770094,0.0016893877677455539,False,12,10+
COLPAL.NS,2021-10-19,development,accepted,-0.07080647560683317,-0.06862307247776671,False,12,10+
CONCOR.NS,2021-10-19,development,rejected_capacity,-0.009027325040784559,-0.006846824310489806,False,12,10+
EICHERMOT.NS,2021-10-19,development,rejected_capacity,-0.06370114128669205,-0.06150159625521688,True,12,10+
FORTIS.NS,2021-10-19,development,rejected_capacity,-0.03217793651185221,-0.02999996794840523,False,12,10+
HINDUNILVR.NS,2021-10-19,development,rejected_capacity,-0.06212605533939536,-0.059839094683329326,True,12,10+
IDEA.NS,2021-10-19,development,rejected_capacity,0.0013167873179558514,0.0034932724182037272,False,12,10+
PATANJALI.NS,2021-10-19,development,rejected_capacity,-0.08608863230590365,-0.08392221017792405,False,12,10+
PNBHOUSING.NS,2021-10-19,development,rejected_capacity,-0.00368417408083313,-0.0014992503748126175,False,12,10+
ULTRACEMCO.NS,2021-10-19,development,rejected_capacity,0.08228220721123061,0.0847585710748279,True,12,10+
ZYDUSLIFE.NS,2021-10-19,development,rejected_capacity,-0.06175059984825488,-0.05957585174139087,False,12,10+
ABCAPITAL.NS,2021-10-20,development,rejected_capacity,0.003972981323399475,0.006152052472424072,False,15,10+
AUROPHARMA.NS,2021-10-20,development,rejected_capacity,-0.03498715535124441,-0.03280818940081407,False,15,10+
BIOCON.NS,2021-10-20,development,rejected_symbol_open,0.0033896424696254657,0.005571093628978066,False,15,10+
COLPAL.NS,2021-10-20,development,rejected_symbol_open,-0.06588515815138497,-0.06367297717600827,False,15,10+
CROMPTON.NS,2021-10-20,development,rejected_capacity,0.021695729415814807,0.023901220655926654,False,15,10+
EICHERMOT.NS,2021-10-20,development,rejected_capacity,-0.06158632528180197,-0.05936899030552189,True,15,10+
GODREJCP.NS,2021-10-20,development,rejected_capacity,-0.04552782117535035,-0.04330276198709452,False,15,10+
HINDUNILVR.NS,2021-10-20,development,rejected_capacity,-0.04055252886800328,-0.03821403928938856,True,15,10+
ICICIPRULI.NS,2021-10-20,development,rejected_capacity,-0.026527627394415797,-0.024352592517427923,False,15,10+
PATANJALI.NS,2021-10-20,development,rejected_capacity,-0.06723979042864682,-0.0650810959845223,False,15,10+
PIIND.NS,2021-10-20,development,rejected_capacity,-0.11742252403740547,-0.11525967473609927,False,15,10+
PNBHOUSING.NS,2021-10-20,development,rejected_capacity,-0.00368417408083313,-0.0014992503748126175,False,15,10+
ULTRACEMCO.NS,2021-10-20,development,rejected_capacity,0.09131045050216129,0.09376311527501192,True,15,10+
VBL.NS,2021-10-20,development,rejected_capacity,0.09586130412342699,0.09806982034789583,False,15,10+
ZYDUSLIFE.NS,2021-10-20,development,rejected_capacity,-0.05731283710713872,-0.055146829827609274,False,15,10+
ABCAPITAL.NS,2021-10-21,development,rejected_capacity,0.024563199264190705,0.026751029600838905,False,19,10+
AMBUJACEM.NS,2021-10-21,development,rejected_symbol_open,0.08294978230889988,0.08516704020828325,False,19,10+
